listing_id,date,num_reviews,reviewers
38459756,2025-06-01,3,"465401991,70557404,530192101"
43652267,2025-08-01,1,136987656
43652267,2025-07-01,3,"352373352,348076270,498724195"
43652267,2025-06-01,3,"451731930,695743353,546569831"
28736101,2026-03-01,2,"285483034,133999284"
28736101,2025-11-01,1,11950167
28736101,2025-09-01,3,"67372552,571795097,662621896"
28736101,2026-04-01,4,"67901361,740681100,23580720,247319020"
28736101,2025-08-01,1,521029535
28736101,2025-06-01,4,"175930057,478862896,684446873,400490917"
35087602,2025-09-01,1,702425856
35087602,2025-08-01,1,171636532
35087602,2025-07-01,3,"61707332,416733535,301727416"
35087602,2025-06-01,3,"52157921,3167010,117198894"
42971045,2026-04-01,3,"37367972,213302056,75308504"
42971045,2026-05-01,1,113252791
42971045,2025-10-01,1,230239972
42971045,2025-09-01,1,470762018
42971045,2025-08-01,3,"260617409,30246428,151237855"
42971045,2025-07-01,2,"237414591,465788218"
42971045,2025-06-01,2,"442927096,178816330"
19782511,2025-06-01,3,"469785216,24573378,148863710"
35766092,2025-08-01,1,407853504
35766092,2025-07-01,2,"433443113,180930942"
35766092,2025-06-01,1,401081799
836803,2025-07-01,1,57031667
836803,2025-08-01,1,577996479
836803,2025-06-01,1,537886591
21949416,2025-06-01,1,220983597
21949416,2025-08-01,1,565035392
21949416,2026-02-01,1,745552750
34714374,2025-11-01,1,295562332
34714374,2025-09-01,5,"60135863,560124925,58159254,145580956,274321908"
34714374,2025-07-01,2,"381746925,582749863"
34714374,2025-06-01,3,"326686317,504369080,67491058"
34714374,2025-10-01,3,"397857232,40544831,397055791"
34714374,2025-08-01,3,"591773143,503543151,278178401"
34714374,2026-04-01,1,125017823
41796915,2025-06-01,1,126822062
39982496,2025-09-01,2,"191760196,345623948"
23902699,2025-08-01,2,"11461474,474337945"
23902699,2025-06-01,3,"28046737,508755067,571909711"
25811092,2025-07-01,1,131380983
43479326,2025-07-01,2,"413573956,509111278"
43479326,2025-06-01,2,"90651576,691837620"
43479326,2025-10-01,1,89232948
43479326,2026-04-01,1,384826508
25392265,2025-08-01,2,"58509938,445454461"
25392265,2025-06-01,2,"697200177,699718000"
25436610,2025-08-01,1,246090450
25436610,2025-07-01,2,"335724580,65709853"
40541408,2026-04-01,2,"247001226,156759556"
40541408,2026-05-01,2,"575141823,701648195"
40541408,2026-03-01,1,462291245
40541408,2025-08-01,1,589703866
40541408,2025-07-01,1,60276563
3362348,2025-09-01,1,238612950
3362348,2025-07-01,4,"571688918,219543531,680786148,400926986"
3362348,2025-08-01,1,6415956
3362348,2025-06-01,4,"431871683,100768486,30734827,180405845"
40971443,2026-05-01,4,"525729666,554966301,353589817,558303179"
40971443,2026-03-01,2,"402216895,405269868"
40971443,2026-01-01,2,"737595780,341662098"
40971443,2025-11-01,3,"271601140,267835885,36342534"
40971443,2025-09-01,7,"458646407,150801534,131314696,469106462,282480811,450464344,43135962"
40971443,2025-07-01,5,"349257922,446385196,10732236,42597854,174956911"
40971443,2026-04-01,5,"176236662,234884041,119511372,135188802,161782761"
40971443,2026-02-01,2,"439632053,435212168"
40971443,2025-12-01,4,"244332328,273797937,520466332,506449598"
40971443,2025-10-01,5,"555084165,188157401,405169949,1789041,429325901"
40971443,2025-08-01,7,"407167771,427289497,414587662,69500516,265206698,17572130,702543152"
40971443,2025-06-01,8,"391693782,290709620,161763898,54753337,242086056,335369805,661884583,25559040"
16406515,2026-03-01,2,"673643131,80301650"
16406515,2025-11-01,1,262325907
16406515,2025-07-01,1,419661603
16406515,2026-02-01,1,343877264
16406515,2025-06-01,1,150131285
21749741,2026-03-01,8,"188006051,567121252,358911549,677867781,56416785,16828745,502179724,347417064"
21749741,2026-01-01,4,"165509894,253554998,96446676,41281825"
21749741,2025-11-01,3,"321303270,597168237,193303593"
21749741,2025-09-01,5,"97922775,229816915,276120220,677134066,412681602"
