listing_id,date,num_reviews,reviewers
21395085,2025-09-01,1,90446115
21395085,2025-07-01,6,"19476540,217576044,472654255,282652362,35100580,261676826"
21395085,2025-08-01,4,"700962332,200691538,319070973,10231962"
21395085,2025-06-01,1,24673557
27681040,2025-07-01,1,704128422
27681040,2025-06-01,1,661160569
28315641,2025-11-01,4,"69367364,348750569,53316875,219527903"
28315641,2025-09-01,1,712390115
28315641,2026-03-01,2,"411532871,95100049"
28315641,2025-10-01,3,"97642177,105169903,67106057"
28315641,2026-04-01,2,"210532342,19115667"
28315641,2025-08-01,2,"350178345,24987249"
28315641,2025-06-01,3,"150179611,351175089,244364614"
46313523,2025-07-01,1,74711849
46313523,2025-06-01,1,411855007
46313523,2025-11-01,1,515736667
46313523,2025-08-01,2,"49739674,9197792"
46313523,2026-03-01,1,478010970
37920083,2026-05-01,4,"354099676,94367164,175643235,35586112"
37920083,2026-03-01,9,"261467698,522236346,258959546,158122873,158990925,407115914,22259357,389011985,72279995"
37920083,2025-09-01,10,"111068482,212123621,497007638,385547001,151211360,570893964,382342832,262781218,343877264,444519366"
37920083,2025-07-01,10,"460972585,459652851,144617427,440214164,432912735,500017893,267211808,371788280,264433400,14718329"
37920083,2025-11-01,8,"1644661,330668025,650802542,589807432,171003529,67186752,56831400,389527914"
37920083,2026-01-01,3,"267029557,126031325,593999786"
37920083,2026-04-01,6,"402883718,164340581,679635975,452388645,402034311,330684888"
37920083,2025-12-01,6,"156349205,30157318,700165087,212863412,403913667,397111487"
37920083,2025-10-01,9,"37047965,692251494,102271627,156227319,85536158,724797399,338224316,92110578,163224043"
37920083,2025-08-01,10,"330320629,381103138,269365702,63940688,334690729,104644173,444002641,97980662,182946657,266198725"
37920083,2025-06-01,8,"87813772,498508033,153100607,255746908,77999013,92000978,534864223,418917886"
37920083,2026-02-01,1,109862793
43589217,2026-05-01,8,"110960991,506336688,1668559078476820323,298840094,752746764,441207096,410440819,1679933656557172133"
43589217,2026-03-01,8,"22758118,83877521,748620377,741553325,540334214,470456601,352894497,509919555"
43589217,2026-01-01,5,"129886205,27891826,439992830,657031453,398908795"
43589217,2025-11-01,5,"419094178,61710202,530696037,168460145,69377304"
43589217,2025-09-01,10,"712773132,136628816,587055020,491892473,180743141,472382140,337319,405053572,383002345,379396374"
43589217,2025-07-01,6,"446020813,119342240,542259138,239589061,219953812,241329811"
43589217,2026-04-01,7,"14189907,406399732,8187962,748677302,594373061,86599758,194178973"
43589217,2026-02-01,2,"706073151,743843189"
43589217,2025-12-01,8,"447957068,570391459,371806017,70402056,345528133,569402609,492079091,71451444"
43589217,2025-10-01,6,"510234503,684284285,682452986,707310785,437072220,357278546"
43589217,2025-08-01,9,"442393931,13077904,112169157,180319135,187837919,204983722,435500364,266354155,55559115"
43589217,2025-06-01,4,"299169483,697926877,557208255,364664675"
23608101,2026-05-01,1,697005744
23608101,2025-11-01,1,588261738
23608101,2025-07-01,2,"706762300,432941760"
23608101,2026-01-01,1,461778385
23608101,2026-04-01,4,"529050839,720354836,38920885,437796946"
23608101,2026-02-01,1,326699625
23608101,2025-10-01,1,724522053
23608101,2025-08-01,3,"670607480,393442623,11489667"
23608101,2025-06-01,4,"117508052,417252774,686887670,176107811"
41480011,2026-05-01,1,72350090
41480011,2025-07-01,6,"84811419,41962864,224637902,510071961,481942614,210825110"
41480011,2026-03-01,2,"392653143,79563783"
41480011,2026-04-01,3,"456499734,331349069,366776389"
41480011,2025-06-01,2,"307642239,688562607"
41480011,2025-08-01,3,"198289165,166283679,48348749"
41480011,2025-10-01,1,130803376
2232753,2025-11-01,4,"154084848,23068933,677443476,353426433"
2232753,2025-07-01,4,"159317240,688855311,310670368,573531050"
2232753,2025-10-01,2,"244427252,434957789"
2232753,2025-06-01,4,"139930495,507919497,278566457,24090245"
2232753,2025-09-01,2,"371148147,461075028"
2232753,2025-08-01,4,"443426648,350053609,357732385,362730984"
35603213,2026-03-01,1,352672041
35603213,2025-11-01,1,726862133
35603213,2025-09-01,2,"549655505,467435815"
35603213,2025-07-01,4,"658330868,705286147,549655505,505434925"
35603213,2025-08-01,3,"529763435,582144986,713871448"
35603213,2025-06-01,5,"535187820,330200806,29373081,207016818,241739498"
1063724,2026-03-01,5,"221616760,318962250,389539700,359335513,86409033"
1063724,2025-07-01,4,"566733022,355211668,519433773,685534894"
1063724,2025-11-01,3,"263769697,118213564,171891363"
1063724,2026-02-01,2,"7212787,28179589"
1063724,2025-06-01,6,"73885705,41760770,677249242,255246553,63019373,151966279"
1063724,2025-10-01,2,"723855423,116614557"
1063724,2026-05-01,2,"1880915,334613494"
1063724,2025-09-01,4,"87092334,61227976,165449748,264403265"
1063724,2026-01-01,3,"153950328,571663549,294890112"
1063724,2026-04-01,5,"127680503,501042332,66447167,534060038,497375967"
1063724,2025-08-01,5,"12128911,495383449,386804596,111393624,510513056"
1063724,2025-12-01,2,"699127622,62288820"
43392065,2025-10-01,4,"348237244,197113987,31974642,501553465"
43392065,2025-09-01,6,"219908995,483670554,99779994,80100364,580869992,114679185"
