listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue,city
21151625,2026-06-01,3,27,0.9,12693.0,477.0,470.1,65.0,5.0,2.0,470.0,477.0,12693.0,myrtle beach
21151625,2026-07-01,9,22,0.71,10556.0,494.0,479.8,106.0,6.0,2.0,480.0,494.0,10556.0,myrtle beach
21151625,2026-08-01,24,7,0.226,2422.0,399.2,346.0,151.0,7.0,2.0,346.0,399.0,2422.0,myrtle beach
21151625,2026-09-01,30,0,0.0,0.0,288.9,,,,3.0,,289.0,0.0,myrtle beach
21151625,2026-10-01,31,0,0.0,0.0,273.7,,,,3.0,,274.0,0.0,myrtle beach
21151625,2026-11-01,30,0,0.0,0.0,215.6,,,,3.0,,216.0,0.0,myrtle beach
21151625,2026-12-01,31,0,0.0,0.0,166.9,,,,3.0,,167.0,0.0,myrtle beach
21151625,2027-01-01,31,0,0.0,0.0,164.1,,,,3.0,,164.0,0.0,myrtle beach
21151625,2027-02-01,28,0,0.0,0.0,193.8,,,,3.0,,194.0,0.0,myrtle beach
21151625,2027-03-01,31,0,0.0,0.0,246.9,,,,3.0,,247.0,0.0,myrtle beach
21151625,2027-04-01,30,0,0.0,0.0,315.4,,,,4.0,,315.0,0.0,myrtle beach
21151625,2027-05-01,31,0,0.0,0.0,408.7,,,,4.0,,409.0,0.0,myrtle beach
3209465,2026-06-01,11,19,0.633,6117.0,329.7,321.9,200.0,5.0,5.0,322.0,330.0,6117.0,myrtle beach
3209465,2026-07-01,15,16,0.516,5474.0,343.5,342.1,119.0,16.0,5.0,342.0,344.0,5474.0,myrtle beach
3209465,2026-08-01,24,7,0.226,2088.0,273.3,298.3,266.0,7.0,5.0,298.0,273.0,2088.0,myrtle beach
3209465,2026-09-01,30,0,0.0,0.0,241.4,,,,2.0,,241.0,0.0,myrtle beach
3209465,2026-10-01,25,6,0.194,1232.0,206.4,205.3,183.0,6.0,2.0,205.0,206.0,1232.0,myrtle beach
3209465,2026-11-01,30,0,0.0,0.0,226.2,,,,2.0,,226.0,0.0,myrtle beach
3209465,2026-12-01,31,0,0.0,0.0,235.9,,,,2.0,,236.0,0.0,myrtle beach
3209465,2027-01-01,24,7,0.226,1636.0,232.4,233.7,336.0,7.0,2.0,234.0,232.0,1636.0,myrtle beach
3209465,2027-02-01,28,0,0.0,0.0,219.8,,,,2.0,,220.0,0.0,myrtle beach
3209465,2027-03-01,31,0,0.0,0.0,211.2,,,,2.0,,211.0,0.0,myrtle beach
3209465,2027-04-01,30,0,0.0,0.0,230.5,,,,2.0,,231.0,0.0,myrtle beach
3209465,2027-05-01,31,0,0.0,0.0,238.7,,,,2.0,,239.0,0.0,myrtle beach
14946556,2026-06-01,1,29,0.967,4829.0,166.4,166.5,168.0,29.0,7.0,167.0,166.0,4829.0,myrtle beach
14946556,2026-07-01,2,29,0.935,5163.0,178.4,178.0,210.0,14.0,7.0,178.0,178.0,5163.0,myrtle beach
14946556,2026-08-01,1,30,0.968,5720.0,191.2,190.7,229.0,30.0,7.0,191.0,191.0,5720.0,myrtle beach
14946556,2026-09-01,30,0,0.0,0.0,198.4,,,,7.0,,198.0,0.0,myrtle beach
14946556,2026-10-01,31,0,0.0,0.0,200.4,,,,7.0,,200.0,0.0,myrtle beach
14946556,2026-11-01,30,0,0.0,0.0,209.9,,,,7.0,,210.0,0.0,myrtle beach
14946556,2026-12-01,31,0,0.0,0.0,197.3,,,,7.0,,197.0,0.0,myrtle beach
14946556,2027-01-01,31,0,0.0,0.0,188.3,,,,,,188.0,0.0,myrtle beach
14946556,2027-02-01,28,0,0.0,0.0,188.1,,,,,,188.0,0.0,myrtle beach
14946556,2027-03-01,31,0,0.0,0.0,185.1,,,,,,185.0,0.0,myrtle beach
14946556,2027-04-01,30,0,0.0,0.0,193.2,,,,,,193.0,0.0,myrtle beach
14946556,2027-05-01,31,0,0.0,0.0,182.7,,,,,,183.0,0.0,myrtle beach
20918753,2026-06-01,30,0,0.0,0.0,460.5,,,,7.0,,461.0,0.0,myrtle beach
20918753,2026-07-01,24,7,0.226,3323.0,470.9,474.7,363.0,7.0,7.0,475.0,471.0,3323.0,myrtle beach
20918753,2026-08-01,31,0,0.0,0.0,476.3,,,,7.0,,476.0,0.0,myrtle beach
20918753,2026-09-01,30,0,0.0,0.0,468.3,,,,7.0,,468.0,0.0,myrtle beach
20918753,2026-10-01,31,0,0.0,0.0,487.2,,,,7.0,,487.0,0.0,myrtle beach
20918753,2026-11-01,30,0,0.0,0.0,478.2,,,,7.0,,478.0,0.0,myrtle beach
20918753,2026-12-01,31,0,0.0,0.0,448.8,,,,7.0,,449.0,0.0,myrtle beach
20918753,2027-01-01,31,0,0.0,0.0,447.0,,,,7.0,,447.0,0.0,myrtle beach
20918753,2027-02-01,28,0,0.0,0.0,450.5,,,,,,451.0,0.0,myrtle beach
20918753,2027-03-01,31,0,0.0,0.0,469.9,,,,,,470.0,0.0,myrtle beach
20918753,2027-04-01,30,0,0.0,0.0,464.1,,,,,,464.0,0.0,myrtle beach
20918753,2027-05-01,31,0,0.0,0.0,466.6,,,,,,467.0,0.0,myrtle beach
9271901,2026-06-01,6,24,0.8,6259.0,249.6,260.8,,,2.0,261.0,250.0,6259.0,myrtle beach
9271901,2026-07-01,26,5,0.161,1015.0,222.5,203.0,116.0,5.0,2.0,203.0,223.0,1015.0,myrtle beach
9271901,2026-08-01,31,0,0.0,0.0,246.5,,,,2.0,,247.0,0.0,myrtle beach
9271901,2026-09-01,30,0,0.0,0.0,167.9,,,,2.0,,168.0,0.0,myrtle beach
9271901,2026-10-01,31,0,0.0,0.0,102.3,,,,2.0,,102.0,0.0,myrtle beach
9271901,2026-11-01,30,0,0.0,0.0,111.5,,,,2.0,,112.0,0.0,myrtle beach
9271901,2026-12-01,31,0,0.0,0.0,113.6,,,,2.0,,114.0,0.0,myrtle beach
9271901,2027-01-01,31,0,0.0,0.0,103.6,,,,2.0,,104.0,0.0,myrtle beach
9271901,2027-02-01,0,28,1.0,3168.0,113.1,113.1,270.0,58.0,2.0,113.0,113.0,3168.0,myrtle beach
9271901,2027-03-01,1,30,0.968,3806.0,127.0,126.9,,,2.0,127.0,127.0,3806.0,myrtle beach
9271901,2027-04-01,30,0,0.0,0.0,129.1,,,,2.0,,129.0,0.0,myrtle beach
9271901,2027-05-01,31,0,0.0,0.0,149.3,,,,2.0,,149.0,0.0,myrtle beach
19192751,2026-06-01,30,0,0.0,0.0,270.1,,,,3.0,,270.0,0.0,myrtle beach
19192751,2026-07-01,31,0,0.0,0.0,242.2,,,,,,242.0,0.0,myrtle beach
19192751,2026-08-01,31,0,0.0,0.0,244.7,,,,,,245.0,0.0,myrtle beach
19192751,2026-09-01,30,0,0.0,0.0,249.6,,,,,,250.0,0.0,myrtle beach
19192751,2026-10-01,31,0,0.0,0.0,233.6,,,,,,234.0,0.0,myrtle beach
19192751,2026-11-01,30,0,0.0,0.0,236.6,,,,,,237.0,0.0,myrtle beach
19192751,2026-12-01,31,0,0.0,0.0,236.9,,,,,,237.0,0.0,myrtle beach
19192751,2027-01-01,31,0,0.0,0.0,232.3,,,,,,232.0,0.0,myrtle beach
19192751,2027-02-01,28,0,0.0,0.0,228.9,,,,,,229.0,0.0,myrtle beach
19192751,2027-03-01,31,0,0.0,0.0,252.3,,,,,,252.0,0.0,myrtle beach
19192751,2027-04-01,30,0,0.0,0.0,251.0,,,,,,251.0,0.0,myrtle beach
19192751,2027-05-01,31,0,0.0,0.0,251.8,,,,,,252.0,0.0,myrtle beach
19848461,2026-06-01,8,22,0.733,10351.0,469.0,470.5,85.0,6.0,3.0,471.0,469.0,10351.0,myrtle beach
19848461,2026-07-01,21,10,0.323,4961.0,492.2,496.1,70.0,6.0,3.0,496.0,492.0,4961.0,myrtle beach
19848461,2026-08-01,31,0,0.0,0.0,408.6,,,,3.0,,409.0,0.0,myrtle beach
19848461,2026-09-01,20,10,0.333,2114.0,231.6,211.4,123.0,10.0,3.0,211.0,232.0,2114.0,myrtle beach
19848461,2026-10-01,31,0,0.0,0.0,191.9,,,,2.0,,192.0,0.0,myrtle beach
19848461,2026-11-01,30,0,0.0,0.0,205.9,,,,2.0,,206.0,0.0,myrtle beach
19848461,2026-12-01,31,0,0.0,0.0,223.8,,,,2.0,,224.0,0.0,myrtle beach
19848461,2027-01-01,31,0,0.0,0.0,225.3,,,,2.0,,225.0,0.0,myrtle beach
19848461,2027-02-01,28,0,0.0,0.0,217.7,,,,1.0,,218.0,0.0,myrtle beach
19848461,2027-03-01,31,0,0.0,0.0,220.1,,,,1.0,,220.0,0.0,myrtle beach
19848461,2027-04-01,22,8,0.267,1817.0,238.2,227.1,364.0,8.0,1.0,227.0,238.0,1817.0,myrtle beach
19848461,2027-05-01,31,0,0.0,0.0,244.4,,,,1.0,,244.0,0.0,myrtle beach
20034014,2026-06-01,30,0,0.0,0.0,325.0,,,,4.0,,325.0,0.0,myrtle beach
20034014,2026-07-01,31,0,0.0,0.0,265.0,,,,4.0,,265.0,0.0,myrtle beach
20034014,2026-08-01,31,0,0.0,0.0,146.7,,,,5.0,,147.0,0.0,myrtle beach
20034014,2026-09-01,30,0,0.0,0.0,180.4,,,,2.0,,180.0,0.0,myrtle beach
20034014,2026-10-01,31,0,0.0,0.0,225.9,,,,2.0,,226.0,0.0,myrtle beach
20034014,2026-11-01,30,0,0.0,0.0,220.2,,,,2.0,,220.0,0.0,myrtle beach
20034014,2026-12-01,31,0,0.0,0.0,222.2,,,,2.0,,222.0,0.0,myrtle beach
20034014,2027-01-01,31,0,0.0,0.0,222.0,,,,2.0,,222.0,0.0,myrtle beach
20034014,2027-02-01,28,0,0.0,0.0,219.6,,,,2.0,,220.0,0.0,myrtle beach
20034014,2027-03-01,31,0,0.0,0.0,232.3,,,,2.0,,232.0,0.0,myrtle beach
20034014,2027-04-01,30,0,0.0,0.0,239.2,,,,2.0,,239.0,0.0,myrtle beach
20034014,2027-05-01,31,0,0.0,0.0,239.2,,,,2.0,,239.0,0.0,myrtle beach
17170315,2026-06-01,30,0,0.0,0.0,260.8,,,,1.0,,261.0,0.0,myrtle beach
17170315,2026-07-01,31,0,0.0,0.0,262.2,,,,1.0,,262.0,0.0,myrtle beach
17170315,2026-08-01,31,0,0.0,0.0,265.2,,,,1.0,,265.0,0.0,myrtle beach
17170315,2026-09-01,30,0,0.0,0.0,264.2,,,,1.0,,264.0,0.0,myrtle beach
17170315,2026-10-01,31,0,0.0,0.0,263.9,,,,1.0,,264.0,0.0,myrtle beach
17170315,2026-11-01,30,0,0.0,0.0,265.2,,,,1.0,,265.0,0.0,myrtle beach
17170315,2026-12-01,31,0,0.0,0.0,266.2,,,,1.0,,266.0,0.0,myrtle beach
17170315,2027-01-01,31,0,0.0,0.0,267.3,,,,1.0,,267.0,0.0,myrtle beach
17170315,2027-02-01,28,0,0.0,0.0,267.1,,,,,,267.0,0.0,myrtle beach
17170315,2027-03-01,31,0,0.0,0.0,264.7,,,,,,265.0,0.0,myrtle beach
17170315,2027-04-01,30,0,0.0,0.0,262.8,,,,,,263.0,0.0,myrtle beach
17170315,2027-05-01,31,0,0.0,0.0,262.7,,,,,,263.0,0.0,myrtle beach
21151611,2026-06-01,13,17,0.567,47105.0,2788.8,2770.9,202.0,5.0,3.0,2771.0,2789.0,47105.0,myrtle beach
21151611,2026-07-01,10,21,0.677,61475.0,2918.5,2927.4,169.0,7.0,3.0,2927.0,2919.0,61475.0,myrtle beach
21151611,2026-08-01,10,21,0.677,44329.0,1974.0,2110.9,155.0,7.0,3.0,2111.0,1974.0,44329.0,myrtle beach
21151611,2026-09-01,30,0,0.0,0.0,1560.0,,,,3.0,,1560.0,0.0,myrtle beach
21151611,2026-10-01,31,0,0.0,0.0,1175.5,,,,3.0,,1176.0,0.0,myrtle beach
21151611,2026-11-01,26,4,0.133,4198.0,943.5,1049.5,169.0,4.0,3.0,1050.0,944.0,4198.0,myrtle beach
21151611,2026-12-01,31,0,0.0,0.0,797.4,,,,3.0,,797.0,0.0,myrtle beach
21151611,2027-01-01,31,0,0.0,0.0,785.1,,,,4.0,,785.0,0.0,myrtle beach
21151611,2027-02-01,28,0,0.0,0.0,913.1,,,,4.0,,913.0,0.0,myrtle beach
21151611,2027-03-01,31,0,0.0,0.0,1226.4,,,,4.0,,1226.0,0.0,myrtle beach
21151611,2027-04-01,30,0,0.0,0.0,1820.9,,,,4.0,,1821.0,0.0,myrtle beach
21151611,2027-05-01,31,0,0.0,0.0,1822.5,,,,5.0,,1823.0,0.0,myrtle beach
23105648,2026-06-01,3,27,0.9,4815.0,177.4,178.3,197.0,3.0,1.0,178.0,177.0,4815.0,myrtle beach
23105648,2026-07-01,0,31,1.0,5933.0,191.4,191.4,184.0,4.0,5.0,191.0,191.0,5933.0,myrtle beach
23105648,2026-08-01,18,13,0.419,2311.0,176.8,177.8,143.0,3.0,1.0,178.0,177.0,2311.0,myrtle beach
23105648,2026-09-01,24,6,0.2,987.0,167.5,164.5,144.0,3.0,1.0,165.0,168.0,987.0,myrtle beach
23105648,2026-10-01,28,3,0.097,477.0,156.6,159.0,,,1.0,159.0,157.0,477.0,myrtle beach
23105648,2026-11-01,30,0,0.0,0.0,159.0,,,,1.0,,159.0,0.0,myrtle beach
23105648,2026-12-01,31,0,0.0,0.0,160.2,,,,1.0,,160.0,0.0,myrtle beach
23105648,2027-01-01,31,0,0.0,0.0,160.5,,,,1.0,,161.0,0.0,myrtle beach
23105648,2027-02-01,28,0,0.0,0.0,162.1,,,,1.0,,162.0,0.0,myrtle beach
23105648,2027-03-01,31,0,0.0,0.0,158.7,,,,1.0,,159.0,0.0,myrtle beach
23105648,2027-04-01,30,0,0.0,0.0,164.1,,,,1.0,,164.0,0.0,myrtle beach
23105648,2027-05-01,31,0,0.0,0.0,179.8,,,,1.0,,180.0,0.0,myrtle beach
21151648,2026-06-01,20,10,0.333,4130.0,398.5,413.0,90.0,5.0,2.0,413.0,399.0,4130.0,myrtle beach
21151648,2026-07-01,17,14,0.452,5604.0,401.0,400.3,172.0,14.0,2.0,400.0,401.0,5604.0,myrtle beach
21151648,2026-08-01,7,24,0.774,7531.0,326.7,313.8,207.0,28.0,2.0,314.0,327.0,7531.0,myrtle beach
21151648,2026-09-01,17,13,0.433,3292.0,233.1,253.2,210.0,9.0,2.0,253.0,233.0,3292.0,myrtle beach
21151648,2026-10-01,10,21,0.677,4084.0,192.2,194.5,270.0,21.0,2.0,195.0,192.0,4084.0,myrtle beach
21151648,2026-11-01,30,0,0.0,0.0,164.5,,,,3.0,,165.0,0.0,myrtle beach
21151648,2026-12-01,31,0,0.0,0.0,147.4,,,,3.0,,147.0,0.0,myrtle beach
21151648,2027-01-01,31,0,0.0,0.0,157.8,,,,3.0,,158.0,0.0,myrtle beach
21151648,2027-02-01,28,0,0.0,0.0,180.4,,,,3.0,,180.0,0.0,myrtle beach
21151648,2027-03-01,31,0,0.0,0.0,208.1,,,,3.0,,208.0,0.0,myrtle beach
21151648,2027-04-01,30,0,0.0,0.0,230.6,,,,4.0,,231.0,0.0,myrtle beach
21151648,2027-05-01,31,0,0.0,0.0,249.5,,,,4.0,,250.0,0.0,myrtle beach
17875169,2026-06-01,17,13,0.433,11504.0,876.1,884.9,64.0,6.0,6.0,885.0,876.0,11504.0,myrtle beach
17875169,2026-07-01,16,15,0.484,13418.0,896.5,894.5,90.0,7.0,6.0,895.0,897.0,13418.0,myrtle beach
17875169,2026-08-01,8,23,0.742,13678.0,652.4,594.7,133.0,6.0,6.0,595.0,652.0,13678.0,myrtle beach
17875169,2026-09-01,26,4,0.133,2035.0,457.2,508.8,,,6.0,509.0,457.0,2035.0,myrtle beach
17875169,2026-10-01,30,1,0.032,413.0,421.4,413.0,339.0,7.0,6.0,413.0,421.0,413.0,myrtle beach
17875169,2026-11-01,24,6,0.2,2470.0,424.5,411.7,,,6.0,412.0,425.0,2470.0,myrtle beach
17875169,2026-12-01,31,0,0.0,0.0,405.2,,,,6.0,,405.0,0.0,myrtle beach
17875169,2027-01-01,31,0,0.0,0.0,295.6,,,,6.0,,296.0,0.0,myrtle beach
17875169,2027-02-01,28,0,0.0,0.0,283.8,,,,6.0,,284.0,0.0,myrtle beach
17875169,2027-03-01,31,0,0.0,0.0,519.4,,,,6.0,,519.0,0.0,myrtle beach
17875169,2027-04-01,30,0,0.0,0.0,631.7,,,,6.0,,632.0,0.0,myrtle beach
17875169,2027-05-01,31,0,0.0,0.0,619.2,,,,6.0,,619.0,0.0,myrtle beach
3004682,2026-06-01,18,12,0.4,2513.0,214.4,209.4,76.0,3.0,2.0,209.0,214.0,2513.0,myrtle beach
3004682,2026-07-01,15,16,0.516,3694.0,232.4,230.9,69.0,2.0,2.0,231.0,232.0,3694.0,myrtle beach
3004682,2026-08-01,26,5,0.161,1113.0,214.2,222.6,94.0,5.0,2.0,223.0,214.0,1113.0,myrtle beach
3004682,2026-09-01,20,10,0.333,2000.0,198.7,200.0,214.0,10.0,2.0,200.0,199.0,2000.0,myrtle beach
3004682,2026-10-01,31,0,0.0,0.0,198.2,,,,2.0,,198.0,0.0,myrtle beach
3004682,2026-11-01,30,0,0.0,0.0,204.4,,,,2.0,,204.0,0.0,myrtle beach
3004682,2026-12-01,31,0,0.0,0.0,201.3,,,,2.0,,201.0,0.0,myrtle beach
3004682,2027-01-01,31,0,0.0,0.0,198.1,,,,2.0,,198.0,0.0,myrtle beach
3004682,2027-02-01,28,0,0.0,0.0,194.5,,,,2.0,,195.0,0.0,myrtle beach
3004682,2027-03-01,31,0,0.0,0.0,189.5,,,,2.0,,190.0,0.0,myrtle beach
3004682,2027-04-01,30,0,0.0,0.0,191.1,,,,2.0,,191.0,0.0,myrtle beach
3004682,2027-05-01,31,0,0.0,0.0,191.1,,,,2.0,,191.0,0.0,myrtle beach
21671688,2026-06-01,30,0,0.0,0.0,305.4,,,,3.0,,305.0,0.0,myrtle beach
21671688,2026-07-01,31,0,0.0,0.0,337.5,,,,3.0,,338.0,0.0,myrtle beach
21671688,2026-08-01,31,0,0.0,0.0,307.1,,,,3.0,,307.0,0.0,myrtle beach
21671688,2026-09-01,8,22,0.733,6418.0,292.7,291.7,173.0,22.0,3.0,292.0,293.0,6418.0,myrtle beach
21671688,2026-10-01,31,0,0.0,0.0,288.5,,,,3.0,,289.0,0.0,myrtle beach
21671688,2026-11-01,30,0,0.0,0.0,284.1,,,,3.0,,284.0,0.0,myrtle beach
21671688,2026-12-01,31,0,0.0,0.0,289.5,,,,3.0,,290.0,0.0,myrtle beach
21671688,2027-01-01,31,0,0.0,0.0,287.4,,,,3.0,,287.0,0.0,myrtle beach
21671688,2027-02-01,28,0,0.0,0.0,288.7,,,,3.0,,289.0,0.0,myrtle beach
21671688,2027-03-01,31,0,0.0,0.0,284.9,,,,3.0,,285.0,0.0,myrtle beach
21671688,2027-04-01,30,0,0.0,0.0,288.3,,,,3.0,,288.0,0.0,myrtle beach
21671688,2027-05-01,31,0,0.0,0.0,291.2,,,,3.0,,291.0,0.0,myrtle beach
10981163,2026-06-01,2,28,0.933,4027.0,143.7,143.8,184.0,5.0,2.0,144.0,144.0,4027.0,myrtle beach
10981163,2026-07-01,0,31,1.0,4191.0,135.2,135.2,128.0,5.0,3.0,135.0,135.0,4191.0,myrtle beach
10981163,2026-08-01,4,27,0.871,3311.0,122.9,122.6,144.0,5.0,3.0,123.0,123.0,3311.0,myrtle beach
10981163,2026-09-01,8,22,0.733,2716.0,123.4,123.5,173.0,4.0,3.0,124.0,123.0,2716.0,myrtle beach
10981163,2026-10-01,14,17,0.548,2160.0,126.1,127.1,200.0,5.0,3.0,127.0,126.0,2160.0,myrtle beach
10981163,2026-11-01,30,0,0.0,0.0,133.1,,,,3.0,,133.0,0.0,myrtle beach
10981163,2026-12-01,31,0,0.0,0.0,130.7,,,,3.0,,131.0,0.0,myrtle beach
10981163,2027-01-01,31,0,0.0,0.0,119.0,,,,3.0,,119.0,0.0,myrtle beach
10981163,2027-02-01,28,0,0.0,0.0,120.1,,,,3.0,,120.0,0.0,myrtle beach
10981163,2027-03-01,31,0,0.0,0.0,134.2,,,,3.0,,134.0,0.0,myrtle beach
10981163,2027-04-01,30,0,0.0,0.0,134.7,,,,3.0,,135.0,0.0,myrtle beach
10981163,2027-05-01,31,0,0.0,0.0,134.4,,,,3.0,,134.0,0.0,myrtle beach
13676041,2026-06-01,7,23,0.767,18211.0,795.9,791.8,94.0,7.0,6.0,792.0,796.0,18211.0,myrtle beach
13676041,2026-07-01,19,12,0.387,9998.0,811.7,833.2,94.0,5.0,5.0,833.0,812.0,9998.0,myrtle beach
13676041,2026-08-01,28,3,0.097,1956.0,631.4,652.0,,,6.0,652.0,631.0,1956.0,myrtle beach
13676041,2026-09-01,30,0,0.0,0.0,546.5,,,,6.0,,547.0,0.0,myrtle beach
13676041,2026-10-01,31,0,0.0,0.0,385.9,,,,6.0,,386.0,0.0,myrtle beach
13676041,2026-11-01,30,0,0.0,0.0,278.9,,,,6.0,,279.0,0.0,myrtle beach
13676041,2026-12-01,31,0,0.0,0.0,293.4,,,,6.0,,293.0,0.0,myrtle beach
13676041,2027-01-01,31,0,0.0,0.0,205.2,,,,6.0,,205.0,0.0,myrtle beach
13676041,2027-02-01,28,0,0.0,0.0,262.2,,,,6.0,,262.0,0.0,myrtle beach
13676041,2027-03-01,31,0,0.0,0.0,462.7,,,,6.0,,463.0,0.0,myrtle beach
13676041,2027-04-01,30,0,0.0,0.0,417.4,,,,6.0,,417.0,0.0,myrtle beach
13676041,2027-05-01,31,0,0.0,0.0,484.2,,,,6.0,,484.0,0.0,myrtle beach
24064263,2026-06-01,19,11,0.367,2180.0,197.5,198.2,53.0,7.0,7.0,198.0,198.0,2180.0,myrtle beach
24064263,2026-07-01,7,24,0.774,4661.0,193.5,194.2,85.0,7.0,7.0,194.0,194.0,4661.0,myrtle beach
24064263,2026-08-01,31,0,0.0,0.0,189.1,,,,7.0,,189.0,0.0,myrtle beach
24064263,2026-09-01,30,0,0.0,0.0,190.1,,,,7.0,,190.0,0.0,myrtle beach
24064263,2026-10-01,31,0,0.0,0.0,190.4,,,,7.0,,190.0,0.0,myrtle beach
24064263,2026-11-01,30,0,0.0,0.0,189.8,,,,7.0,,190.0,0.0,myrtle beach
24064263,2026-12-01,31,0,0.0,0.0,192.4,,,,7.0,,192.0,0.0,myrtle beach
24064263,2027-01-01,31,0,0.0,0.0,190.0,,,,7.0,,190.0,0.0,myrtle beach
24064263,2027-02-01,28,0,0.0,0.0,191.2,,,,7.0,,191.0,0.0,myrtle beach
24064263,2027-03-01,31,0,0.0,0.0,186.2,,,,7.0,,186.0,0.0,myrtle beach
24064263,2027-04-01,30,0,0.0,0.0,188.7,,,,7.0,,189.0,0.0,myrtle beach
24064263,2027-05-01,31,0,0.0,0.0,187.9,,,,7.0,,188.0,0.0,myrtle beach
20036838,2026-06-01,16,14,0.467,5255.0,344.7,375.4,173.0,14.0,7.0,375.0,345.0,5255.0,myrtle beach
20036838,2026-07-01,17,14,0.452,4354.0,314.1,311.0,208.0,14.0,7.0,311.0,314.0,4354.0,myrtle beach
20036838,2026-08-01,24,7,0.226,2034.0,300.3,290.6,236.0,7.0,7.0,291.0,300.0,2034.0,myrtle beach
20036838,2026-09-01,30,0,0.0,0.0,275.8,,,,4.0,,276.0,0.0,myrtle beach
20036838,2026-10-01,21,10,0.323,2978.0,272.4,297.8,311.0,10.0,1.0,298.0,272.0,2978.0,myrtle beach
20036838,2026-11-01,30,0,0.0,0.0,322.1,,,,1.0,,322.0,0.0,myrtle beach
20036838,2026-12-01,31,0,0.0,0.0,265.8,,,,1.0,,266.0,0.0,myrtle beach
20036838,2027-01-01,31,0,0.0,0.0,253.6,,,,,,254.0,0.0,myrtle beach
20036838,2027-02-01,28,0,0.0,0.0,250.1,,,,,,250.0,0.0,myrtle beach
20036838,2027-03-01,31,0,0.0,0.0,260.5,,,,,,261.0,0.0,myrtle beach
20036838,2027-04-01,30,0,0.0,0.0,254.7,,,,,,255.0,0.0,myrtle beach
20036838,2027-05-01,31,0,0.0,0.0,269.6,,,,,,270.0,0.0,myrtle beach
20231925,2026-06-01,14,16,0.533,3680.0,230.1,230.0,50.0,5.0,5.0,230.0,230.0,3680.0,myrtle beach
20231925,2026-07-01,1,30,0.968,7312.0,243.0,243.7,118.0,14.0,4.0,244.0,243.0,7312.0,myrtle beach
20231925,2026-08-01,23,8,0.258,1812.0,225.7,226.5,330.0,10.0,4.0,227.0,226.0,1812.0,myrtle beach
20231925,2026-09-01,26,4,0.133,903.0,223.9,225.8,,,4.0,226.0,224.0,903.0,myrtle beach
20231925,2026-10-01,31,0,0.0,0.0,220.4,,,,4.0,,220.0,0.0,myrtle beach
20231925,2026-11-01,26,4,0.133,887.0,220.6,221.8,190.0,4.0,4.0,222.0,221.0,887.0,myrtle beach
20231925,2026-12-01,31,0,0.0,0.0,226.5,,,,4.0,,227.0,0.0,myrtle beach
20231925,2027-01-01,31,0,0.0,0.0,228.5,,,,4.0,,229.0,0.0,myrtle beach
20231925,2027-02-01,28,0,0.0,0.0,221.8,,,,4.0,,222.0,0.0,myrtle beach
20231925,2027-03-01,31,0,0.0,0.0,221.9,,,,4.0,,222.0,0.0,myrtle beach
20231925,2027-04-01,30,0,0.0,0.0,224.7,,,,4.0,,225.0,0.0,myrtle beach
20231925,2027-05-01,31,0,0.0,0.0,225.3,,,,4.0,,225.0,0.0,myrtle beach
21250349,2026-06-01,30,0,0.0,0.0,264.7,,,,1.0,,265.0,0.0,myrtle beach
21250349,2026-07-01,31,0,0.0,0.0,260.1,,,,1.0,,260.0,0.0,myrtle beach
21250349,2026-08-01,31,0,0.0,0.0,264.2,,,,1.0,,264.0,0.0,myrtle beach
21250349,2026-09-01,30,0,0.0,0.0,258.6,,,,1.0,,259.0,0.0,myrtle beach
21250349,2026-10-01,31,0,0.0,0.0,257.3,,,,1.0,,257.0,0.0,myrtle beach
21250349,2026-11-01,30,0,0.0,0.0,262.8,,,,1.0,,263.0,0.0,myrtle beach
21250349,2026-12-01,31,0,0.0,0.0,256.2,,,,1.0,,256.0,0.0,myrtle beach
21250349,2027-01-01,31,0,0.0,0.0,262.4,,,,,,262.0,0.0,myrtle beach
21250349,2027-02-01,28,0,0.0,0.0,263.9,,,,,,264.0,0.0,myrtle beach
21250349,2027-03-01,31,0,0.0,0.0,262.1,,,,,,262.0,0.0,myrtle beach
21250349,2027-04-01,30,0,0.0,0.0,263.6,,,,,,264.0,0.0,myrtle beach
21250349,2027-05-01,31,0,0.0,0.0,263.6,,,,,,264.0,0.0,myrtle beach
5464159,2026-06-01,5,25,0.833,7235.0,289.6,289.4,80.0,5.0,4.0,289.0,290.0,7235.0,myrtle beach
5464159,2026-07-01,3,28,0.903,8545.0,304.5,305.2,142.0,7.0,7.0,305.0,305.0,8545.0,myrtle beach
5464159,2026-08-01,10,21,0.677,5943.0,280.5,283.0,146.0,5.0,4.0,283.0,281.0,5943.0,myrtle beach
5464159,2026-09-01,13,17,0.567,3013.0,171.0,177.2,163.0,4.0,3.0,177.0,171.0,3013.0,myrtle beach
5464159,2026-10-01,29,2,0.065,264.0,128.6,132.0,130.0,2.0,2.0,132.0,129.0,264.0,myrtle beach
5464159,2026-11-01,30,0,0.0,0.0,129.1,,,,2.0,,129.0,0.0,myrtle beach
5464159,2026-12-01,31,0,0.0,0.0,129.5,,,,2.0,,130.0,0.0,myrtle beach
5464159,2027-01-01,31,0,0.0,0.0,134.4,,,,1.0,,134.0,0.0,myrtle beach
5464159,2027-02-01,28,0,0.0,0.0,130.9,,,,1.0,,131.0,0.0,myrtle beach
